ID_1,SR_ssp370,PD_ssp370,Pdses_ssp370,PE_ssp370,Res_PD_ssp370,EDGE_ssp370
2633,42,3187.496071,0.226024588,0.831728339,-146.1276241,1.813878872
2637,31,2557.422303,-0.430859165,0.704287244,40.51821338,1.799088093
2638,5,330.893408,-3.671746481,0.038407044,-255.5825232,1.730044056
2639,5,883.541089,-0.339046118,0.072295419,297.0651578,1.758518537
2640,3,776.922814,0.66935054,0.053883293,338.9413565,1.768033223
2641,24,2388.485186,0.75094224,0.398161191,391.3117544,1.7994302
2642,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2643,53,4225.643429,2.829695643,3.11325255,75.30012844,1.830931254
2644,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2645,1,3.433891,-0.811140236,0.019458138,-286.0530928,1.453576403
2646,28,2115.268959,-2.149868092,0.360947146,-178.89342,1.684203546
2647,2,650.100055,0.90533929,1.29743553,286.3658343,1.52750961
2648,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2649,30,2431.453343,-0.889391029,0.467850814,-11.20350976,1.755854329
2650,3,321.466212,-1.56422906,0.031356528,-116.5152455,1.92674625
2651,5,335.664792,-7.229178972,0.03556664,-250.8111392,1.601327072
2652,6,892.432393,-1.838355385,0.076480938,231.7092249,1.5851556
2653,5,968.477746,0.453093417,0.097056029,382.0018148,1.796273803
2654,1,3.433891,-0.811140236,0.019458138,-286.0530928,1.453576403
2655,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2656,2,253.645516,-0.962660445,0.027110034,-110.0887047,1.456008356
2657,34,2227.306345,-3.090743727,0.4364842,-512.3394552,1.727518728
2658,38,3214.188181,1.361563198,1.104043447,177.5534334,1.852549967
2659,3,321.466212,-1.56422906,0.031356528,-116.5152455,1.92674625
2660,39,2812.952388,-1.129438967,0.497090695,-297.9295965,1.754071414
2661,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2662,5,415.613954,-3.666812066,0.044440241,-170.8619772,1.875381398
2663,9,1019.037143,-2.862735536,0.091566224,135.5722643,1.711654242
2665,2,650.100056,0.996774891,0.04436767,286.3658353,1.928965909
2666,2,253.645516,-0.957736343,0.026045122,-110.0887047,1.810621355
2667,4,256.059637,-3.270604581,0.028147601,-256.1690574,1.437794117
2668,29,2562.978463,0.087597545,0.432393944,194.5688471,1.770115971
2669,3,776.922814,0.681973616,0.062454232,338.9413565,1.72914293
2670,2,253.645516,-0.71995115,0.02677532,-110.0887047,1.802581947
2671,23,1590.304176,-4.528343488,0.193737322,-332.6220187,1.602110854
2672,8,1121.440149,-0.826878901,0.157907924,312.2225072,1.847651271
2673,3,776.922814,0.66935054,0.053883293,338.9413565,1.768033223
2674,13,1620.072965,0.256910375,0.223265034,439.6191389,1.855671676
2675,7,921.991402,-1.83730212,0.07978738,187.020997,1.770137482
2676,3,308.995679,-1.941342403,0.034989072,-128.9857785,1.923741417
2677,3,321.466212,-1.87480868,0.030469621,-116.5152455,1.924276733
2678,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2679,3,776.922813,0.673098227,0.060115345,338.9413555,1.704131321
2680,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2681,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2682,8,1045.725638,-1.457787489,0.108687752,236.5079962,1.753303175
2683,1,1.424012,-0.671597605,0.018571231,-288.0629718,1.446167853
2684,1,3.119954,-0.817369383,0.0165295,-286.3670298,2.175074856
2685,29,2406.931596,-0.754696836,0.457722983,38.5219801,1.788990506
2686,23,2301.747786,0.626945376,0.362760836,378.8215913,1.834063786
2687,28,2091.940841,-2.214955034,0.294892497,-202.221538,1.651429263
2688,40,3157.93063,0.570644688,0.819920023,-27.19859137,1.810255136
2689,8,1284.740695,0.852451641,0.127396736,475.5230532,1.905716154
2690,5,968.477746,0.353638196,0.09840497,382.0018148,1.934517179
2691,6,918.557511,-0.944255064,0.069908361,257.8343429,1.846343843
2692,8,395.504593,-9.258051946,0.049827949,-413.7130488,1.53315398
2693,35,2681.651509,-0.82770142,0.433425285,-132.2415281,1.778476069
2694,6,1007.275325,-0.074944159,0.101195792,346.5521569,1.738009285
2696,7,1086.423727,-0.233217803,0.147663491,351.453322,1.707181837
2697,4,841.654988,0.372347186,0.086653499,329.4262936,1.881948153
2698,9,1089.303765,-2.127287427,0.117212425,205.8388863,1.883368641
2699,2,253.645516,-0.71995115,0.02677532,-110.0887047,1.802581947
2700,15,1840.487136,0.871504323,0.251789894,511.5388362,1.76567874
2702,11,945.527729,-4.024310292,0.21146729,-86.4316234,1.603343329
2703,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2704,5,968.477746,0.452532344,0.101845873,382.0018148,2.071745984
2705,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2706,25,2434.525188,0.634351721,0.380494704,363.1045195,1.814210245
2707,16,1399.751264,-3.200307497,0.194358621,-3.444272706,1.62181997
2708,8,1276.496541,0.755011247,0.162799317,467.2788992,1.915494284
2709,3,776.922813,0.673098227,0.060115345,338.9413555,1.704131321
2710,8,963.68698,-2.694467477,0.083367383,154.4693382,1.741654651
2711,24,2262.59313,0.03538631,0.406505692,265.4196984,1.854914065
2712,1,3.433891,-0.811140236,0.019458138,-286.0530928,1.453576403
2713,2,253.645516,-0.71995115,0.02677532,-110.0887047,1.802581947
2714,23,2265.216739,0.38674339,0.404488924,342.2905443,1.809717516
2715,13,1678.766129,0.760399774,0.194894566,498.3123029,1.798391201
2716,5,332.495997,-4.860572045,0.038277027,-253.9799342,1.731016837
2717,7,1086.423727,-0.172477631,0.148049831,351.453322,1.707181837
2718,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2719,30,2385.463304,-1.210635134,0.395132988,-57.19354876,1.771871328
2720,1,3.119954,-0.817369383,0.0165295,-286.3670298,2.175074856
2721,6,398.714104,-4.668855871,0.042988251,-262.0090641,1.804215856
2722,9,1124.87404,-1.316953952,0.155155452,241.4091613,1.72762695
2723,4,900.65705,0.681791474,0.091354604,388.4283556,1.705722955
2724,3,776.922813,0.673098227,0.060115345,338.9413555,1.704131321
2725,4,844.74351,0.250638367,0.06687873,332.5148156,1.83475407
2726,7,1042.291747,-0.77994385,0.107999322,307.321342,1.796121285
2727,2,253.645516,-0.71995115,0.02677532,-110.0887047,1.802581947
2729,6,390.563789,-5.988362487,0.04667919,-270.1593791,1.695889993
2730,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2731,3,292.443095,-2.500190072,0.031249798,-145.5383625,1.452901137
2732,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2733,2,253.645516,-0.817488473,0.027495837,-110.0887047,1.467752039
2734,5,883.541089,-0.339046118,0.072295419,297.0651578,1.758518537
2735,3,776.922813,0.673098227,0.060115345,338.9413555,1.704131321
2736,2,650.100056,0.996774891,0.04436767,286.3658353,1.928965909
2737,26,2045.913388,-1.932341738,0.322713901,-99.75451731,1.663321293
2738,2,650.100056,0.996774891,0.04436767,286.3658353,1.928965909
2739,25,2185.590494,-0.90145816,0.464339138,114.1698255,1.802496684
2740,6,1018.603031,0.023972351,0.148028837,357.8798629,1.86267438
2741,30,2505.190369,-0.553870941,0.391134436,62.53351624,1.783674807
2742,6,929.885217,-1.208399931,0.124583053,269.1620489,1.832359942
2743,5,980.655695,0.524163504,0.094465942,394.1797638,1.779888897
2744,35,2663.628284,-0.918833285,0.430011571,-150.2647531,1.819906419
2745,27,2467.175492,0.181021676,0.462660495,247.2603498,1.838068751
2746,29,2604.371921,0.371678647,0.492609781,235.9623051,1.81874624
2747,2,253.645516,-0.71995115,0.02677532,-110.0887047,1.802581947
2748,29,2575.549783,0.202794427,0.408529914,207.1401671,1.819874174
2749,39,3027.63837,0.066400078,0.689675316,-83.2436145,1.797388264
2750,6,929.885217,-1.208399931,0.124583053,269.1620489,1.832359942
2751,38,2674.569279,-1.424920953,0.701235431,-362.0654686,1.695514875
2752,2,271.824374,-0.695563868,0.04654299,-91.90984665,2.279370661
2753,1,1.782218,-0.772922246,0.018181212,-287.7047658,1.446686698
2754,6,1018.603031,0.023972351,0.148028837,357.8798629,1.86267438
2755,3,776.922813,0.673098227,0.060115345,338.9413555,1.704131321
2756,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2757,9,1348.485112,0.607058016,0.188938403,465.0202333,1.873451478
2758,6,1099.234301,0.80787236,0.100447742,438.5111329,1.893397943
2759,26,2260.31246,-0.561840757,0.421180478,114.6445547,1.788369997
2760,39,2955.467761,-0.280785326,0.584162504,-155.4142235,1.814816249
2761,4,327.459517,-3.037609793,0.037332273,-184.7691774,1.799160969
2762,5,351.394894,-6.269506046,0.038928876,-235.0810372,1.452576044
2763,25,2189.293472,-0.938951461,0.325268292,117.8728035,1.769999167
2764,37,2800.962373,-0.82172143,0.676889313,-161.4251378,1.754482458
2765,42,3206.430105,0.324161353,0.801789884,-127.1935901,1.762762255
2767,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2768,1,1.424012,-0.671597605,0.018571231,-288.0629718,1.446167853
2769,15,1136.050332,-4.891065952,0.239121695,-192.8979678,1.563028892
2770,2,650.100056,1.04639126,0.053328628,286.3658353,1.870371046
2771,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2772,1,3.119954,-0.817369383,0.0165295,-286.3670298,2.175074856
2773,9,419.786638,-9.391234857,0.053381374,-463.6782407,1.450467707
2774,2,253.645516,-0.957736343,0.026045122,-110.0887047,1.810621355
2775,3,717.920751,0.513156064,0.064526405,279.9392935,1.987375125
2776,7,1134.250723,0.114837559,0.105515991,399.280318,1.830566294
2777,6,918.557511,-1.199703139,0.07871261,257.8343429,1.822897661
2779,11,1509.487622,0.591960808,0.168789977,477.5282696,1.847917476
2780,50,3885.454398,2.09148309,1.698509131,-42.14719197,1.770152561
2781,6,962.689491,-0.530893201,0.119149459,301.9663229,1.719134972
2782,1,5.03648,-0.712550744,0.01637279,-284.4505038,2.151587491
2783,3,786.012243,0.663476643,0.065114221,348.0307855,2.001636391
2784,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2785,7,1086.423727,-0.233217803,0.147663491,351.453322,1.707181837
2786,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2787,2,253.645516,-0.71995115,0.02677532,-110.0887047,1.802581947
2788,4,360.263791,-3.154531653,0.036784832,-151.9649034,1.46002806
2789,5,341.943184,-6.306286072,0.036493717,-244.5327472,1.447950921
2790,3,292.443095,-2.039422872,0.030915083,-145.5383625,1.683950197
2791,5,883.541089,-0.339046118,0.072295419,297.0651578,1.758518537
2792,1,1.944663,-0.710483421,0.021714945,-287.5423208,2.149981543
2793,27,2533.147532,0.561157178,0.480526835,313.2323898,1.815271269
2794,4,844.74351,0.249034788,0.068541996,332.5148156,1.836476497
2795,1,3.119954,-0.723173761,0.017093307,-286.3670298,1.481927676
2796,2,253.645516,-0.703125544,0.026932029,-110.0887047,1.814325629
2797,5,415.613954,-4.765503058,0.045164975,-170.8619772,1.736648193
2799,4,815.720393,0.019388327,0.068257261,303.4916986,1.660251298
2800,59,4442.53823,2.904641355,3.434567259,-153.2884917,1.823845982
2801,7,1223.846967,1.128051581,0.126779795,488.876562,1.759425165
2802,8,963.68698,-2.694467477,0.083367383,154.4693382,1.741654651
2803,7,1042.291747,-0.77994385,0.107999322,307.321342,1.796121285
2805,6,1018.603031,0.023972351,0.148028837,357.8798629,1.86267438
2806,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2807,33,2483.341614,-1.426805454,0.427572203,-182.0569493,1.733060942
2808,15,1789.557981,0.49119787,0.240481366,460.6096812,1.7971291
2809,29,2550.179585,0.02548709,0.402894884,181.7699691,1.820301898
2810,16,1300.483645,-4.118713931,0.168526381,-102.7118917,1.61222401
2811,28,2381.545914,-0.583355223,0.45223262,87.38353496,1.774990095
2812,3,321.466212,-1.87480868,0.030469621,-116.5152455,1.924276733
2813,48,3805.070232,2.135289846,1.787786391,25.96311575,1.807960387
2814,2,253.645516,-0.962660445,0.027110034,-110.0887047,1.456008356
2815,2,253.645516,-0.71995115,0.02677532,-110.0887047,1.802581947
2816,3,776.922814,0.66935054,0.053883293,338.9413565,1.768033223
2817,2,253.645516,-0.71995115,0.02677532,-110.0887047,1.802581947
2818,2,253.645516,-0.71995115,0.02677532,-110.0887047,1.802581947
2819,36,2698.89513,-1.037308778,0.468066285,-189.2451439,1.750961943
2820,4,340.316268,-2.835207924,0.036033001,-171.9124264,1.452260945
2822,2,271.824374,-0.695563868,0.04654299,-91.90984665,2.279370661
2823,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2824,31,2466.590895,-0.943709595,0.400696796,-50.31319462,1.805258698
2825,3,776.922814,0.66935054,0.053883293,338.9413565,1.768033223
2826,1,1.424012,-0.671597605,0.018571231,-288.0629718,1.446167853
2827,3,321.466212,-1.56422906,0.031356528,-116.5152455,1.92674625
2828,2,650.100056,0.996774891,0.04436767,286.3658353,1.928965909
2829,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2830,10,1345.74325,-0.166752919,0.13261564,388.0311345,1.928927763
2831,38,2905.233278,-0.339885193,0.596316833,-131.4014696,1.800512288
2832,3,321.466212,-1.87480868,0.030469621,-116.5152455,1.924276733
2833,3,717.920751,0.513156064,0.064526405,279.9392935,1.987375125
2834,2,253.645516,-0.71995115,0.02677532,-110.0887047,1.802581947
2835,2,135.641392,-1.318893653,0.020953998,-228.0928287,2.163331173
2836,2,650.100055,0.90533929,1.29743553,286.3658343,1.52750961
2837,1,5.03648,-0.712550744,0.01637279,-284.4505038,2.151587491
2838,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2839,8,1301.810154,1.04778177,0.138540335,492.5925122,1.896046643
2840,9,430.980513,-9.446382413,0.049654248,-452.4843657,1.451120555
2841,4,844.74351,0.358311976,0.068155656,332.5148156,1.836476497
2843,5,883.541089,-0.339046118,0.072295419,297.0651578,1.758518537
2845,6,375.867332,-7.217705497,0.041529541,-284.8558361,1.450399602
2846,3,321.466212,-1.87480868,0.030469621,-116.5152455,1.924276733
2847,26,2237.648909,-0.760762439,0.355070349,91.98100369,1.730179399
2848,39,2879.124861,-0.668116038,0.817257192,-231.7571235,1.754136085
2849,30,2574.500091,-0.025405208,0.528308246,131.8432382,1.86571792
2850,3,717.920751,0.513156064,0.064526405,279.9392935,1.987375125
2851,2,650.100056,0.996774891,0.04436767,286.3658353,1.928965909
2853,11,1509.487622,0.591960808,0.168789977,477.5282696,1.847917476
2854,8,1089.857618,-0.855212652,0.148738262,280.6399762,1.675481158
2855,5,883.541089,-0.339046118,0.072295419,297.0651578,1.758518537
2856,7,1157.917937,0.403593362,0.116918193,422.947532,1.973574802
2857,17,1430.905744,-3.345455789,0.199997709,-46.53702957,1.654233638
2858,9,1124.87404,-1.316953952,0.155155452,241.4091613,1.72762695
2859,2,77.595158,-1.533700936,0.02398792,-286.1390627,1.449872128
2860,18,1686.628474,-1.707607743,0.201701213,134.9384636,1.691165733
2861,12,457.873213,-9.268379138,0.060459742,-648.3333763,1.567802381
2862,1,3.433891,-0.811140236,0.019458138,-286.0530928,1.453576403
2863,26,2250.07104,-0.983549343,0.372420771,104.4031347,1.68008139
2864,3,264.724142,-2.476715224,0.030005909,-173.2573155,1.455284384
2865,3,321.466212,-1.56422906,0.031356528,-116.5152455,1.92674625
2866,2,135.641392,-1.510462594,0.02185252,-228.0928287,1.470183993
2867,8,1228.015649,0.217568499,0.113936719,418.7980072,1.942842723
2868,6,335.929888,-5.215644549,0.039351797,-324.7932801,1.684776765
2869,3,292.443095,-2.039422872,0.030915083,-145.5383625,1.683950197
2870,1,3.433891,-0.811140236,0.019458138,-286.0530928,1.453576403
2871,3,321.466212,-1.56422906,0.031356528,-116.5152455,1.92674625
2872,1,3.433891,-0.811140236,0.019458138,-286.0530928,1.453576403
2873,33,2587.657301,-0.844524454,0.424545267,-77.74126234,1.729004751
2874,8,1301.810154,1.04778177,0.138540335,492.5925122,1.896046643
2875,8,392.182934,-9.892470224,0.044034441,-417.0347078,1.537392116
2877,5,879.759932,-0.568720527,0.074959186,293.2840008,1.898139854
2878,11,1080.118603,-3.256049713,0.258333125,48.1592506,1.672339728
2879,6,962.689491,-0.530893201,0.119149459,301.9663229,1.719134972
2880,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2883,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2884,39,3238.643162,1.196319524,0.82323694,127.7611775,1.805158476
2885,2,135.641392,-1.318893653,0.020953998,-228.0928287,2.163331173
2886,3,776.922814,0.66935054,0.053883293,338.9413565,1.768033223
2887,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2888,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2889,7,921.991402,-1.83730212,0.07978738,187.020997,1.770137482
2890,5,968.477746,0.452532344,0.101845873,382.0018148,2.071745984
2892,2,650.100056,0.921393662,0.046566111,286.3658353,1.57625609
2893,4,360.263791,-2.694105952,0.03588631,-151.9649034,1.806601651
2894,3,321.466212,-1.56422906,0.031356528,-116.5152455,1.92674625
2895,7,872.829119,-2.163189022,0.203809156,137.858714,1.689162718
2896,1,109.58844,1.913635585,0.02799488,-179.8985438,1.706344326
2897,4,844.743509,0.412966969,0.079718779,332.5148146,2.198265671
2898,26,1826.418903,-3.659304647,0.236388792,-319.2490023,1.6538917
2899,3,776.922813,0.673098227,0.060115345,338.9413555,1.704131321
2900,6,918.557511,-1.228613169,0.079098949,257.8343429,1.822897661
2901,33,2644.244714,-0.589304376,0.430377424,-21.15384934,1.799488648
2902,2,253.645516,-0.962660445,0.027110034,-110.0887047,1.456008356
2904,9,419.786638,-9.859378105,0.053564595,-463.6782407,1.527426411
2905,8,1228.015649,0.217568499,0.113936719,418.7980072,1.942842723
2906,2,253.645516,-0.962660445,0.027110034,-110.0887047,1.456008356
2907,25,2382.745463,0.376734301,0.460380448,311.3247945,1.847703677
2908,2,253.645516,-0.71995115,0.02677532,-110.0887047,1.802581947
2909,29,2552.736148,0.052139929,0.410777318,184.3265321,1.798387471
2910,39,3081.127724,0.339806466,0.801623029,-29.7542605,1.802895914
2911,6,886.97498,-1.27300398,0.07337019,226.2518119,1.707694848
2912,4,844.74351,0.358311976,0.068155656,332.5148156,1.836476497
2913,1,3.433891,-0.811140236,0.019458138,-286.0530928,1.453576403
2914,2,650.100056,0.996774891,0.04436767,286.3658353,1.928965909
2915,44,3507.240697,1.488010236,1.224521668,25.12252819,1.825047208
2916,41,3254.038878,0.843687851,0.883097809,-5.337580226,1.823021032
2917,3,786.012243,0.740904058,0.06291578,348.0307855,2.236776271
2918,10,1225.215952,-1.2859621,0.131560996,267.5038365,1.865666209
2919,49,3924.897672,2.61219454,1.764275562,71.54331889,1.792032462
2920,4,844.74351,0.399913985,0.059351407,332.5148156,1.871645769
2921,8,963.68698,-2.694467477,0.083367383,154.4693382,1.741654651
2922,26,2269.371642,-0.69583367,0.370151256,123.7037367,1.789390693
2923,21,1858.663482,-1.545995133,0.267998961,84.23176099,1.731401767
2924,28,2032.047781,-2.599932161,0.295857397,-262.114598,1.672862297
